ID,name,website
1843,"
Arma X: Anniversary Edition review
",https://www.pcgamer.com/arma-x-anniversary-edition-review/
1844,"
Gods & Heroes: Rome Rising review
",https://www.pcgamer.com/gods-heroes-rome-rising-review/
1845,"
Rage review
",https://www.pcgamer.com/rage-review/
1846,"
FrontPoint Security Review
",https://www.pcgamer.com/frontpoint-security-review/
1847,"
Limbo review
",https://www.pcgamer.com/limbo-review/
1848,"
F1 2011 review
",https://www.pcgamer.com/f1-2011-review/
1849,"
Dead Island review
",https://www.pcgamer.com/dead-island-review/
1850,"
Fifa 12 review
",https://www.pcgamer.com/fifa-12-review/
1851,"
Space Pirates and Zombies review
",https://www.pcgamer.com/space-pirates-and-zombies-review/
1852,"
Tropico 4 review
",https://www.pcgamer.com/tropico-4-review/
1853,"
Space Marine review
",https://www.pcgamer.com/space-marine-review/
1854,"
FEAR 3 review
",https://www.pcgamer.com/fear-3-review/
1855,"
Team Fortress 2 review
",https://www.pcgamer.com/team-fortress-2-review/
1856,"
Deus Ex: Human Revolution review
",https://www.pcgamer.com/deus-ex-human-revolution-review/
1857,"
Global Agenda review
",https://www.pcgamer.com/global-agenda-review/
1858,"
From Dust review
",https://www.pcgamer.com/from-dust-review/
1859,"
Back to the Future review
",https://www.pcgamer.com/back-to-the-future-review/
1860,"
Solar 2 review
",https://www.pcgamer.com/solar-2-review/
1861,"
Super Street Fighter 4: Arcade Edition review
",https://www.pcgamer.com/super-street-fighter-4-arcade-edition-review/
1862,"
Jamestown review
",https://www.pcgamer.com/jamestown-review/
1863,"
Spiral Knights review
",https://www.pcgamer.com/spiral-knights-review/
1864,"
FEAR 3 review
",https://www.pcgamer.com/fear-3-review-2/
1865,"
Mythos review
",https://www.pcgamer.com/mythos-review/
1866,"
BEEP review
",https://www.pcgamer.com/beep-review/
1867,"
Lego Pirates of the Caribbean review
",https://www.pcgamer.com/lego-pirates-of-the-caribbean-review/
1868,"
B.U.T.T.O.N. review
",https://www.pcgamer.com/b-u-t-t-o-n-review/
1869,"
Bioshock 2: Minerva's Den review
",https://www.pcgamer.com/bioshock-2-minervas-den-review/
1870,"
Surgery Simulator review
",https://www.pcgamer.com/surgery-simulator-review/
1871,"
Geek toys review: Star Wars FX Lightsabers
",https://www.pcgamer.com/geek-toys-review-star-wars-fx-lightsabers/
1872,"
Hard Stuff: Nvidia GeForce GTX 590 review
",https://www.pcgamer.com/hard-stuff-nvidia-geforce-gtx-590-review/
1873,"
Capsized review
",https://www.pcgamer.com/capsized-review/
1874,"
Dungeons & Dragons: Daggerdale review
",https://www.pcgamer.com/dungeons-dragons-daggerdale-review/
1875,"
Fallout: New Vegas—Honest Hearts review
",https://www.pcgamer.com/fallout-new-vegase28094honest-hearts-review/
1876,"
Pride of Nations review
",https://www.pcgamer.com/pride-of-nations-review/
1877,"
Hunted: The Demon's Forge review
",https://www.pcgamer.com/hunted-the-demons-forge-review/
1878,"
Dungeon Siege III review
",https://www.pcgamer.com/dungeon-siege-iii-review/
1879,"
Alice: Madness Returns review
",https://www.pcgamer.com/alice-madness-returns-review/
1880,"
Terraria review - 2011
",https://www.pcgamer.com/terraria-review-2011/
1881,"
Frozen Synapse review
",https://www.pcgamer.com/frozen-synapse-review/
1882,"
Magicka: Vietnam review
",https://www.pcgamer.com/magicka-vietnam-review/
1883,"
Hector: Badge of Carnage review
",https://www.pcgamer.com/hector-badge-of-carnage-review/
1884,"
Risk: Factions review
",https://www.pcgamer.com/risk-factions-review/
1885,"
Duke Nukem Forever review
",https://www.pcgamer.com/duke-nukem-forever-review/
1886,"
Anomaly: Warzone Earth review
",https://www.pcgamer.com/anomaly-warzone-earth-review/
1887,"
Red Faction: Armageddon review
",https://www.pcgamer.com/red-faction-armageddon-review/
1888,"
Fable 3 review
",https://www.pcgamer.com/fable-3-review/
1889,"
Dirt 3 review
",https://www.pcgamer.com/dirt-3-review/
1890,"
Razer StarCraft 2 Banshee review
",https://www.pcgamer.com/hard-stuff-razer-starcraft-2-banshee-review/
1891,"
Brink review
",https://www.pcgamer.com/brink-review/
1892,"
The Witcher 2 review
",https://www.pcgamer.com/the-witcher-2-review/
1893,"
Geek toys review: Skitterbot!
",https://www.pcgamer.com/geek-toys-review-skitterbot/
1894,"
Revenge of the Titans review
",https://www.pcgamer.com/revenge-of-the-titans-review/
1895,"
Darkspore review
",https://www.pcgamer.com/darkspore-review-2/
1896,"
Black Ops: First Strike review
",https://www.pcgamer.com/black-ops-first-strike-review/
1897,"
Operation Flashpoint: Red River review
",https://www.pcgamer.com/operation-flashpoint-red-river-review-2/
1898,"
Fate of the World review
",https://www.pcgamer.com/fate-of-the-world-review/
1899,"
Tricky Trucks review
",https://www.pcgamer.com/tricky-trucks-review/
1900,"
Portal 2 review
",https://www.pcgamer.com/portal-2-review/
1901,"
Champions Online review
",https://www.pcgamer.com/champions-online-review/
1902,"
DCS: A-10C Warthog review
",https://www.pcgamer.com/dcs-a-10c-warthog-review/
1903,"
Men of War: Assault Squad review
",https://www.pcgamer.com/men-of-war-assault-squad-review/
1904,"
The Sims Medieval review
",https://www.pcgamer.com/the-sims-medieval-review/
1905,"
Shift 2: Unleashed review
",https://www.pcgamer.com/shift-2-unleashed-review/
1906,"
Assassin's Creed: Brotherhood review
",https://www.pcgamer.com/assassins-creed-brotherhood-review/
1907,"
Greed Corp review
",https://www.pcgamer.com/greed-corp-review/
1908,"
Crysis 2 review
",https://www.pcgamer.com/crysis-2-review-2/
1909,"
White Gold review
",https://www.pcgamer.com/white-gold-review/
1910,"
The Precursors review
",https://www.pcgamer.com/the-precursors-review/
1911,"
Rift review
",https://www.pcgamer.com/rift-review/
1912,"
Homefront Review
",https://www.pcgamer.com/homefront-review/
1913,"
Cities in Motion review
",https://www.pcgamer.com/cities-in-motion-review/
1914,"
Total War: Shogun 2 review
",https://www.pcgamer.com/total-war-shogun-2-review-224/
1915,"
Dragon Age 2 review
",https://www.pcgamer.com/dragon-age-2-review/
1916,"
Dawn of War 2: Retribution review
",https://www.pcgamer.com/dawn-of-war-ii-retribution-review/
1917,"
Gemini Rue review
",https://www.pcgamer.com/gemini-rue-review/
1918,"
Bulletstorm PC review
",https://www.pcgamer.com/bulletstorm-review/
1919,"
SpaceChem review
",https://www.pcgamer.com/spacechem-review/
1920,"
Gray Matter review
",https://www.pcgamer.com/gray-matter-review/
1921,"
Tron: Evolution review
",https://www.pcgamer.com/tron-evolution-review/
1922,"
Bloodline Champions review
",https://www.pcgamer.com/bloodline-champions-review/
1923,"
Breach Review
",https://www.pcgamer.com/breach-review/
1924,"
Magicka review
",https://www.pcgamer.com/magicka-review/
1925,"
Back to the Future: Episode One review
",https://www.pcgamer.com/back-to-the-future-episode-one-review/
1926,"
Dungeons review
",https://www.pcgamer.com/dungeons-review-224/
1927,"
Two Worlds 2 review
",https://www.pcgamer.com/two-worlds-2-review/
1928,"
Create review
",https://www.pcgamer.com/create-review/
1929,"
Lord of the Rings Online review
",https://www.pcgamer.com/lord-of-the-rings-online-review/
1930,"
Dead Space 2 review
",https://www.pcgamer.com/dead-space-2-review/
1931,"
Monday Night Combat review
",https://www.pcgamer.com/monday-night-combat-review/
1932,"
DC Universe Online Review
",https://www.pcgamer.com/dc-universe-online-review/
1933,"
Deathspank Review
",https://www.pcgamer.com/deathspank-review/
1934,"
Patrician IV Review
",https://www.pcgamer.com/patrician-iv-review/
1935,"
Tom Clancy's HAWX 2 Review
",https://www.pcgamer.com/tom-clancys-hawx-2-review/
1936,"
Shank Review
",https://www.pcgamer.com/shank-review/
1937,"
The Ball Review
",https://www.pcgamer.com/the-ball-review/
1938,"
Need for Speed: Hot Pursuit review
",https://www.pcgamer.com/need-for-speed-hot-pursuit-review/
1939,"
Battlefield: Bad Company 2 Vietnam Review
",https://www.pcgamer.com/battlefield-bad-company-vietnam-review/
1940,"
World of Warcraft: Cataclysm Review
",https://www.pcgamer.com/world-of-warcraft-cataclysm-review/
1941,"
Star Wars: The Force Unleashed II Review
",https://www.pcgamer.com/star-wars-the-force-unleashed-ii-review/
1942,"
ArmA 2: Private Military Company review
",https://www.pcgamer.com/arma-2-private-military-company-review/
1943,"
Super Meat Boy review
",https://www.pcgamer.com/super-meat-boy-review/
1944,"
Bejeweled 3 Review
",https://www.pcgamer.com/bejeweled-3-review/
1945,"
Chime review
",https://www.pcgamer.com/chime-review/
1946,"
League of Legends champion appraisal: Irelia
",https://www.pcgamer.com/league-of-legends-champion-appraisal-irelia/
1947,"
Lost Planet 2 review
",https://www.pcgamer.com/lost-planet-2-review/
1948,"
Cities XL 2011 review
",https://www.pcgamer.com/cities-xl-2011-review/
1949,"
Call of Duty: Black Ops review
",https://www.pcgamer.com/call-of-duty-black-ops-review/
1950,"
Lego Universe review
",https://www.pcgamer.com/lego-universe-review/
1951,"
Football Manager 2011 review
",https://www.pcgamer.com/football-manager-2011-review/
1952,"
Team Fortress 2 Polycount Pack review
",https://www.pcgamer.com/team-fortress-2-polycount-pack-review/
1953,"
Victoria 2 review
",https://www.pcgamer.com/victoria-2-review/
1954,"
Mass Effect 2: Lair of the Shadow Broker review
",https://www.pcgamer.com/mass-effect-2-lair-of-the-shadow-broker-review/
1955,"
Lara Croft and the Guardian of Light review
",https://www.pcgamer.com/lara-croft-and-the-guardian-of-light-review/
1956,"
Broken Sword: Shadow of the Templars - Director's Cut review
",https://www.pcgamer.com/broken-sword-shadow-of-the-templars-directors-cut-review/
1957,"
Sam & Max: Season 3 Episode 5 review
",https://www.pcgamer.com/sam-max-season-3-episode-5-review/
1958,"
Sam & Max Season 3 Episode 4 review
",https://www.pcgamer.com/sam-max-season-3-episode-4-review/
1959,"
King's Bounty: Crossworlds review
",https://www.pcgamer.com/kings-bounty-crossworlds-review/
1960,"
Fallout: New Vegas review
",https://www.pcgamer.com/fallout-new-vegas-review/
1961,"
Final Fantasy XIV review
",https://www.pcgamer.com/final-fantasy-xiv-review/
1962,"
Recettear review
",https://www.pcgamer.com/recettear-review/
1963,"
Arcania: Gothic 4 review
",https://www.pcgamer.com/arcania-gothic-4-review/
1964,"
Medal of Honor review
",https://www.pcgamer.com/medal-of-honor-review/
1965,"
Puzzle Quest 2 review
",https://www.pcgamer.com/puzzle-quest-2-review/
1966,"
PES 2011 PC review
",https://www.pcgamer.com/pes-2010-pc-review/
1967,"
Front Mission Evolved PC review
",https://www.pcgamer.com/front-mission-evolved-pc-review/
1968,"
Quake Live review
",https://www.pcgamer.com/quake-live-review-2/
1969,"
Football Superstars review
",https://www.pcgamer.com/football-superstars-review/
1970,"
FIFA 11 PC review
",https://www.pcgamer.com/fifa-11-review/
1971,"
City of Heroes: Going Rogue review
",https://www.pcgamer.com/city-of-heroes-going-rogue-review/
1972,"
Darksiders review
",https://www.pcgamer.com/darksiders-review/
1973,"
Which Team Fortress 2 items are worth your money?
",https://www.pcgamer.com/which-team-fortress-2-items-are-worth-your-money/
1974,"
Dead Rising 2 review
",https://www.pcgamer.com/dead-rising-2-review/
1975,"
F1 2010 review
",https://www.pcgamer.com/f1-2010-review/
1976,"
Sid Meier's Civilization V review
",https://www.pcgamer.com/civilisation-v-review/
1977,"
AI War review
",https://www.pcgamer.com/ai-war-review/
1978,"
RUSE review
",https://www.pcgamer.com/ruse-review/
1979,"
Amnesia: The Dark Descent review
",https://www.pcgamer.com/amnesia-the-dark-descent-review/
1980,"
Elemental: War of Magic review
",https://www.pcgamer.com/elemental-war-of-magic-review/
1981,"
Need for Speed: World review
",https://www.pcgamer.com/need-for-speed-world-review/
1982,"
Worms Reloaded review
",https://www.pcgamer.com/worms-reloaded-review/
1983,"
Mafia 2 review
",https://www.pcgamer.com/mafia-2-review/
1984,"
Kane & Lynch 2 review
",https://www.pcgamer.com/kane-lynch-2-review/
1985,"
Sniper: Ghost Warrior review
",https://www.pcgamer.com/sniper-ghost-warrior-review/
1986,"
Lego Harry Potter: Years 1-4 review
",https://www.pcgamer.com/lego-harry-potter-years-1-4-review/
1987,"
Max and the Magic Marker review
",https://www.pcgamer.com/max-and-the-magic-marker-review/
1988,"
StarCraft 2 review
",https://www.pcgamer.com/starcraft-2-review/
1989,"
Command Ops: Battles from the Bulge review
",https://www.pcgamer.com/command-ops-battles-from-the-bulge-review/
1990,"
Making History 2 review
",https://www.pcgamer.com/making-history-ii-review/
1991,"
Transformers: War for Cybertron review
",https://www.pcgamer.com/transformers-war-for-cybertron-review/
1992,"
iRacing review
",https://www.pcgamer.com/iracing-review/
1993,"
Alien Breed: Impact review
",https://www.pcgamer.com/alien-breed-impact-review/
1994,"
Singularity review
",https://www.pcgamer.com/singularity-review/
1995,"
Monkey Island 2: Special Edition review
",https://www.pcgamer.com/monkey-island-2-special-edition-review/
1996,"
ArmA 2: Operation Arrowhead review
",https://www.pcgamer.com/arma-2-operation-arrowhead-review/
1997,"
Age of Conan: Rise of the Godslayer review
",https://www.pcgamer.com/age-of-conan-rise-of-the-godslayer-review/
1998,"
Blur review
",https://www.pcgamer.com/blur-review/
1999,"
Ghost Pirates of Vooju Island review
",https://www.pcgamer.com/ghost-pirates-of-vooju-island-review/
2000,"
APB review
",https://www.pcgamer.com/apb-review/
2001,"
SBK X review
",https://www.pcgamer.com/sbk-x-review/
2002,"
The Misadventures of P.B. Winterbottom review
",https://www.pcgamer.com/the-misadventures-of-p-b-winterbottom-review/
2003,"
Prince of Persia: The Forgotten Sands review
",https://www.pcgamer.com/prince-of-persia-the-forgotten-sands-review/
2004,"
Lord of Ultima review
",https://www.pcgamer.com/lord-of-ultima-review/
2005,"
Splinter Cell: Conviction versus mode tested
",https://www.pcgamer.com/splinter-cell-conviction-versus-mode-tested/
2006,"
The Sims 3: Ambitions review
",https://www.pcgamer.com/the-sims-3-ambitions-review/
2007,"
Serious Sam HD: The Second Encounter review
",https://www.pcgamer.com/serious-sam-hd-the-second-encounter-review/
2008,"
Alpha Protocol review
",https://www.pcgamer.com/alpha-protocol-review/
2009,"
GTA: Episodes from Liberty City review
",https://www.pcgamer.com/gta-episodes-from-liberty-city-review/
2010,"
Split/Second: Velocity review
",https://www.pcgamer.com/splitsecond-velocity-review/
2011,"
Runes of Magic review
",https://www.pcgamer.com/runes-of-magic-review/
2012,"
Heroes of Newerth review
",https://www.pcgamer.com/heroes-of-newerth-review/
2013,"
Acer TravelMate 5720
",https://www.pcgamer.com/acer-travelmate-5720/
2014,"
AVADirect Custom PC
",https://www.pcgamer.com/avadirect-custom-pc/
2015,"
Crusader Kings 3 review
",https://www.pcgamer.com/crusader-kings-3-review/
2016,"
Iron Harvest review
",https://www.pcgamer.com/iron-harvest-review/
2017,"
Asus Maximus XII Apex gaming motherboard review
",https://www.pcgamer.com/asus-maximus-xii-apex-z490-motherboard-review-benchmarks/
2018,"
Wasteland 3 review
",https://www.pcgamer.com/wasteland-3-review/
2019,"
No Straight Roads review
",https://www.pcgamer.com/no-straight-roads-review/
2020,"
Maingear Turbo gaming PC review
",https://www.pcgamer.com/maingear-turbo-gaming-pc-review-benchmarks/
2021,"
Factorio review
",https://www.pcgamer.com/factorio-review/
2022,"
Team Xtreem ARGB DDR4-3600 C14 gaming memory review
",https://www.pcgamer.com/team-xtreem-argb-ddr4-memory-review/
2023,"
Microsoft Flight Simulator review
",https://www.pcgamer.com/microsoft-flight-simulator-review/
2024,"
Lian Li UNI FAN SL120 review
",https://www.pcgamer.com/lian-li-uni-fan-sl120-review/
2025,"
EK-Fluid Gaming PC 250 Conquest review
",https://www.pcgamer.com/ek-fluid-gaming-pc-250-conquest-review-benchmarks-performance/
2026,"
Logitech G Pro X Wireless gaming headset review
",https://www.pcgamer.com/logitech-g-pro-x-wireless-gaming-headset-review/
2027,"
Spiritfarer review
",https://www.pcgamer.com/spiritfarer-review/
2028,"
Mortal Shell review
",https://www.pcgamer.com/mortal-shell-review/
2029,"
ASRock B550 Taichi gaming motherboard review
",https://www.pcgamer.com/asrock-b550-taichi/
2030,"
Razer Huntsman Mini gaming keyboard review
",https://www.pcgamer.com/razer-huntsman-mini-gaming-keyboard/
2031,"
G.Skill Trident Z Royal DDR4-4000 gaming memory review
",https://www.pcgamer.com/gskill-trident-z-royal-ddr4-memory-review-benchmarks/
